"name";"region";"district";"externalID"
##Name;Bundesland;Landkreis/Kreisfreie Stadt;Externe ID
"Bekmünde";"Schleswig-Holstein";"LK Steinburg";"01061010"
"Besdorf";"Schleswig-Holstein";"LK Steinburg";"01061011"
"Blomesche Wildnis";"Schleswig-Holstein";"LK Steinburg";"01061012"
"Bokelrehm";"Schleswig-Holstein";"LK Steinburg";"01061013"
"Bokhorst";"Schleswig-Holstein";"LK Steinburg";"01061014"
"Borsfleth";"Schleswig-Holstein";"LK Steinburg";"01061015"
"Breitenberg";"Schleswig-Holstein";"LK Steinburg";"01061016"
"Breitenburg";"Schleswig-Holstein";"LK Steinburg";"01061017"
"Brokdorf";"Schleswig-Holstein";"LK Steinburg";"01061018"
"Brokstedt";"Schleswig-Holstein";"LK Steinburg";"01061019"
"Büttel";"Schleswig-Holstein";"LK Steinburg";"01061020"
"Christinenthal";"Schleswig-Holstein";"LK Steinburg";"01061021"
"Dammfleth";"Schleswig-Holstein";"LK Steinburg";"01061023"
"Drage";"Schleswig-Holstein";"LK Steinburg";"01061024"
"Dägeling";"Schleswig-Holstein";"LK Steinburg";"01061022"
"Ecklak";"Schleswig-Holstein";"LK Steinburg";"01061025"
"Elskop";"Schleswig-Holstein";"LK Steinburg";"01061026"
"Engelbrechtsche Wildnis";"Schleswig-Holstein";"LK Steinburg";"01061027"
"Fitzbek";"Schleswig-Holstein";"LK Steinburg";"01061028"
"Glückstadt";"Schleswig-Holstein";"LK Steinburg";"01061029"
"Grevenkop";"Schleswig-Holstein";"LK Steinburg";"01061030"
"Gribbohm";"Schleswig-Holstein";"LK Steinburg";"01061031"
"Hadenfeld";"Schleswig-Holstein";"LK Steinburg";"01061033"
"Heiligenstedten";"Schleswig-Holstein";"LK Steinburg";"01061034"
"Heiligenstedtenerkamp";"Schleswig-Holstein";"LK Steinburg";"01061035"
"Hennstedt";"Schleswig-Holstein";"LK Steinburg";"01061036"
"Herzhorn";"Schleswig-Holstein";"LK Steinburg";"01061037"
"Hingstheide";"Schleswig-Holstein";"LK Steinburg";"01061038"
"Hodorf";"Schleswig-Holstein";"LK Steinburg";"01061039"
"Hohenaspe";"Schleswig-Holstein";"LK Steinburg";"01061040"
"Hohenfelde";"Schleswig-Holstein";"LK Steinburg";"01061041"
"Hohenlockstedt";"Schleswig-Holstein";"LK Steinburg";"01061042"
"Holstenniendorf";"Schleswig-Holstein";"LK Steinburg";"01061043"
"Horst (Holstein)";"Schleswig-Holstein";"LK Steinburg";"01061044"
"Huje";"Schleswig-Holstein";"LK Steinburg";"01061045"
"Itzehoe";"Schleswig-Holstein";"LK Steinburg";"01061046"
"Kaaks";"Schleswig-Holstein";"LK Steinburg";"01061047"
"Kaisborstel";"Schleswig-Holstein";"LK Steinburg";"01061048"
"Kellinghusen";"Schleswig-Holstein";"LK Steinburg";"01061049"
"Kiebitzreihe";"Schleswig-Holstein";"LK Steinburg";"01061050"
"Kleve, b. Itzehoe";"Schleswig-Holstein";"LK Steinburg";"01061052"
"Kollmar";"Schleswig-Holstein";"LK Steinburg";"01061118"
"Kollmoor";"Schleswig-Holstein";"LK Steinburg";"01061053"
"Krempdorf";"Schleswig-Holstein";"LK Steinburg";"01061054"
"Krempe";"Schleswig-Holstein";"LK Steinburg";"01061055"
"Kremperheide";"Schleswig-Holstein";"LK Steinburg";"01061056"
"Krempermoor";"Schleswig-Holstein";"LK Steinburg";"01061057"
"Kronsmoor";"Schleswig-Holstein";"LK Steinburg";"01061058"
"Krummendiek";"Schleswig-Holstein";"LK Steinburg";"01061059"
"Kudensee";"Schleswig-Holstein";"LK Steinburg";"01061060"
"Landrecht";"Schleswig-Holstein";"LK Steinburg";"01061062"
"Landscheide";"Schleswig-Holstein";"LK Steinburg";"01061063"
"Lockstedt";"Schleswig-Holstein";"LK Steinburg";"01061064"
"Lohbarbek";"Schleswig-Holstein";"LK Steinburg";"01061065"
"Looft";"Schleswig-Holstein";"LK Steinburg";"01061066"
"Lägerdorf";"Schleswig-Holstein";"LK Steinburg";"01061061"
"Mehlbek";"Schleswig-Holstein";"LK Steinburg";"01061067"
"Moordiek";"Schleswig-Holstein";"LK Steinburg";"01061068"
"Moorhusen";"Schleswig-Holstein";"LK Steinburg";"01061070"
"Mühlenbarbek";"Schleswig-Holstein";"LK Steinburg";"01061071"
"Münsterdorf";"Schleswig-Holstein";"LK Steinburg";"01061072"
"Neuenbrook";"Schleswig-Holstein";"LK Steinburg";"01061073"
"Neuendorf b. Elmshorn";"Schleswig-Holstein";"LK Steinburg";"01061074"
"Neuendorf-Sachsenbande";"Schleswig-Holstein";"LK Steinburg";"01061119"
"Nienbüttel";"Schleswig-Holstein";"LK Steinburg";"01061076"
"Nortorf";"Schleswig-Holstein";"LK Steinburg";"01061077"
"Nutteln";"Schleswig-Holstein";"LK Steinburg";"01061078"
"Oelixdorf";"Schleswig-Holstein";"LK Steinburg";"01061079"
"Oeschebüttel";"Schleswig-Holstein";"LK Steinburg";"01061080"
"Oldenborstel";"Schleswig-Holstein";"LK Steinburg";"01061081"
"Oldendorf";"Schleswig-Holstein";"LK Steinburg";"01061082"
"Ottenbüttel";"Schleswig-Holstein";"LK Steinburg";"01061083"
"Peissen";"Schleswig-Holstein";"LK Steinburg";"01061084"
"Poyenberg";"Schleswig-Holstein";"LK Steinburg";"01061086"
"Puls";"Schleswig-Holstein";"LK Steinburg";"01061087"
"Pöschendorf";"Schleswig-Holstein";"LK Steinburg";"01061085"
"Quarnstedt";"Schleswig-Holstein";"LK Steinburg";"01061088"
"Rade";"Schleswig-Holstein";"LK Steinburg";"01061089"
"Reher";"Schleswig-Holstein";"LK Steinburg";"01061091"
"Rethwisch";"Schleswig-Holstein";"LK Steinburg";"01061092"
"Rosdorf";"Schleswig-Holstein";"LK Steinburg";"01061093"
"Sankt Margarethen";"Schleswig-Holstein";"LK Steinburg";"01061095"
"Sarlhusen";"Schleswig-Holstein";"LK Steinburg";"01061096"
"Schenefeld";"Schleswig-Holstein";"LK Steinburg";"01061097"
"Schlotfeld";"Schleswig-Holstein";"LK Steinburg";"01061098"
"Siezbüttel";"Schleswig-Holstein";"LK Steinburg";"01061099"
"Silzen";"Schleswig-Holstein";"LK Steinburg";"01061100"
"Sommerland";"Schleswig-Holstein";"LK Steinburg";"01061101"
"Stördorf";"Schleswig-Holstein";"LK Steinburg";"01061102"
"Störkathen";"Schleswig-Holstein";"LK Steinburg";"01061103"
"Süderau";"Schleswig-Holstein";"LK Steinburg";"01061104"
"Vaale";"Schleswig-Holstein";"LK Steinburg";"01061105"
"Vaalermoor";"Schleswig-Holstein";"LK Steinburg";"01061106"
"Wacken";"Schleswig-Holstein";"LK Steinburg";"01061107"
"Warringholz";"Schleswig-Holstein";"LK Steinburg";"01061108"
"Westermoor";"Schleswig-Holstein";"LK Steinburg";"01061109"
"Wewelsfleth";"Schleswig-Holstein";"LK Steinburg";"01061110"
"Wiedenborstel";"Schleswig-Holstein";"LK Steinburg";"01061111"
"Willenscharen";"Schleswig-Holstein";"LK Steinburg";"01061112"
"Wilster";"Schleswig-Holstein";"LK Steinburg";"01061113"
"Winseldorf";"Schleswig-Holstein";"LK Steinburg";"01061114"
"Wittenbergen";"Schleswig-Holstein";"LK Steinburg";"01061115"
"Wrist";"Schleswig-Holstein";"LK Steinburg";"01061116"
"Wulfsmoor";"Schleswig-Holstein";"LK Steinburg";"01061117"
"Ahrensburg";"Schleswig-Holstein";"LK Stormarn";"01062001"
"Ammersbek";"Schleswig-Holstein";"LK Stormarn";"01062090"
"Bad Oldesloe";"Schleswig-Holstein";"LK Stormarn";"01062004"
"Badendorf";"Schleswig-Holstein";"LK Stormarn";"01062003"
"Bargfeld-Stegen";"Schleswig-Holstein";"LK Stormarn";"01062005"
"Bargteheide";"Schleswig-Holstein";"LK Stormarn";"01062006"
"Barnitz";"Schleswig-Holstein";"LK Stormarn";"01062008"
"Barsbüttel";"Schleswig-Holstein";"LK Stormarn";"01062009"
"Braak";"Schleswig-Holstein";"LK Stormarn";"01062011"
"Brunsbek";"Schleswig-Holstein";"LK Stormarn";"01062088"
"Delingsdorf";"Schleswig-Holstein";"LK Stormarn";"01062014"
"Elmenhorst";"Schleswig-Holstein";"LK Stormarn";"01062016"
"Feldhorst";"Schleswig-Holstein";"LK Stormarn";"01062093"
"Glinde";"Schleswig-Holstein";"LK Stormarn";"01062018"
"Grabau";"Schleswig-Holstein";"LK Stormarn";"01062019"
"Grande";"Schleswig-Holstein";"LK Stormarn";"01062020"
"Großensee";"Schleswig-Holstein";"LK Stormarn";"01062022"
"Großhansdorf";"Schleswig-Holstein";"LK Stormarn";"01062023"
"Grönwohld";"Schleswig-Holstein";"LK Stormarn";"01062021"
"Hamberge";"Schleswig-Holstein";"LK Stormarn";"01062025"
"Hamfelde";"Schleswig-Holstein";"LK Stormarn";"01062026"
"Hammoor";"Schleswig-Holstein";"LK Stormarn";"01062027"
"Heidekamp";"Schleswig-Holstein";"LK Stormarn";"01062031"
"Heilshoop";"Schleswig-Holstein";"LK Stormarn";"01062032"
"Hohenfelde";"Schleswig-Holstein";"LK Stormarn";"01062033"
"Hoisdorf";"Schleswig-Holstein";"LK Stormarn";"01062035"
"Jersbek";"Schleswig-Holstein";"LK Stormarn";"01062036"
"Klein Wesenberg";"Schleswig-Holstein";"LK Stormarn";"01062039"
"Köthel";"Schleswig-Holstein";"LK Stormarn";"01062040"
"Lasbek";"Schleswig-Holstein";"LK Stormarn";"01062089"
"Lütjensee";"Schleswig-Holstein";"LK Stormarn";"01062045"
"Meddewade";"Schleswig-Holstein";"LK Stormarn";"01062046"
"Mönkhagen";"Schleswig-Holstein";"LK Stormarn";"01062048"
"Neritz";"Schleswig-Holstein";"LK Stormarn";"01062050"
"Nienwohld";"Schleswig-Holstein";"LK Stormarn";"01062051"
"Oststeinbek";"Schleswig-Holstein";"LK Stormarn";"01062053"
"Pölitz";"Schleswig-Holstein";"LK Stormarn";"01062056"
"Rausdorf";"Schleswig-Holstein";"LK Stormarn";"01062058"
"Rehhorst";"Schleswig-Holstein";"LK Stormarn";"01062059"
"Reinbek";"Schleswig-Holstein";"LK Stormarn";"01062060"
"Reinfeld (Holstein)";"Schleswig-Holstein";"LK Stormarn";"01062061"
"Rethwisch";"Schleswig-Holstein";"LK Stormarn";"01062062"
"Rümpel";"Schleswig-Holstein";"LK Stormarn";"01062065"
"Siek";"Schleswig-Holstein";"LK Stormarn";"01062069"
"Stapelfeld";"Schleswig-Holstein";"LK Stormarn";"01062071"
"Steinburg";"Schleswig-Holstein";"LK Stormarn";"01062091"
"Tangstedt";"Schleswig-Holstein";"LK Stormarn";"01062076"
"Todendorf";"Schleswig-Holstein";"LK Stormarn";"01062078"
"Travenbrück";"Schleswig-Holstein";"LK Stormarn";"01062092"
"Tremsbüttel";"Schleswig-Holstein";"LK Stormarn";"01062081"
"Trittau";"Schleswig-Holstein";"LK Stormarn";"01062082"
"Wesenberg";"Schleswig-Holstein";"LK Stormarn";"01062094"
"Westerau";"Schleswig-Holstein";"LK Stormarn";"01062083"
"Witzhave";"Schleswig-Holstein";"LK Stormarn";"01062086"
"Zarpen";"Schleswig-Holstein";"LK Stormarn";"01062087"
"Flensburg, St";"Schleswig-Holstein";"SK Flensburg";"01001000"
"Kiel, St";"Schleswig-Holstein";"SK Kiel";"01002000"
"Lübeck, St";"Schleswig-Holstein";"SK Lübeck";"01003000"
"Neumünster, St";"Schleswig-Holstein";"SK Neumünster";"01004000"
"Altenburg, St";"Thüringen";"LK Altenburger Land";"16077001"
"Altkirchen";"Thüringen";"LK Altenburger Land";"16077002"
"Dobitschen";"Thüringen";"LK Altenburger Land";"16077003"
"Drogen";"Thüringen";"LK Altenburger Land";"16077004"
"Fockendorf";"Thüringen";"LK Altenburger Land";"16077005"
"Frohnsdorf";"Thüringen";"LK Altenburger Land";"16077006"
"Gerstenberg";"Thüringen";"LK Altenburger Land";"16077007"
"Großröda";"Thüringen";"LK Altenburger Land";"16077013"
"Göhren";"Thüringen";"LK Altenburger Land";"16077008"
"Göllnitz";"Thüringen";"LK Altenburger Land";"16077009"
"Göpfersdorf";"Thüringen";"LK Altenburger Land";"16077011"
"Gößnitz, St";"Thüringen";"LK Altenburger Land";"16077012"
"Haselbach";"Thüringen";"LK Altenburger Land";"16077015"
"Heukewalde";"Thüringen";"LK Altenburger Land";"16077016"
"Heyersdorf";"Thüringen";"LK Altenburger Land";"16077017"
"Jonaswalde";"Thüringen";"LK Altenburger Land";"16077018"
"Jückelberg";"Thüringen";"LK Altenburger Land";"16077019"
"Kriebitzsch";"Thüringen";"LK Altenburger Land";"16077022"
"Langenleuba-Niederhain";"Thüringen";"LK Altenburger Land";"16077023"
"Lucka, St";"Thüringen";"LK Altenburger Land";"16077028"
"Lumpzig";"Thüringen";"LK Altenburger Land";"16077029"
"Löbichau";"Thüringen";"LK Altenburger Land";"16077026"
"Lödla";"Thüringen";"LK Altenburger Land";"16077027"
"Mehna";"Thüringen";"LK Altenburger Land";"16077031"
"Meuselwitz, St";"Thüringen";"LK Altenburger Land";"16077032"
"Monstab";"Thüringen";"LK Altenburger Land";"16077034"
"Nobitz";"Thüringen";"LK Altenburger Land";"16077036"
"Nöbdenitz";"Thüringen";"LK Altenburger Land";"16077037"
"Ponitz";"Thüringen";"LK Altenburger Land";"16077039"
"Posterstein";"Thüringen";"LK Altenburger Land";"16077041"
"Rositz";"Thüringen";"LK Altenburger Land";"16077042"
"Saara";"Thüringen";"LK Altenburger Land";"16077056"
"Schmölln, St";"Thüringen";"LK Altenburger Land";"16077043"
"Starkenberg";"Thüringen";"LK Altenburger Land";"16077044"
"Thonhausen";"Thüringen";"LK Altenburger Land";"16077047"
"Treben";"Thüringen";"LK Altenburger Land";"16077048"
"Vollmershain";"Thüringen";"LK Altenburger Land";"16077049"
"Wildenbörten";"Thüringen";"LK Altenburger Land";"16077051"
"Windischleuba";"Thüringen";"LK Altenburger Land";"16077052"
"Ziegelheim";"Thüringen";"LK Altenburger Land";"16077055"
"Am Ohmberg";"Thüringen";"LK Eichsfeld";"16061116"
"Arenshausen";"Thüringen";"LK Eichsfeld";"16061001"
"Asbach-Sickenberg";"Thüringen";"LK Eichsfeld";"16061002"
"Berlingerode";"Thüringen";"LK Eichsfeld";"16061003"
"Bernterode (bei Heilbad Heiligenstadt)";"Thüringen";"LK Eichsfeld";"16061004"
"Bernterode (bei Worbis)";"Thüringen";"LK Eichsfeld";"16061005"
"Birkenfelde";"Thüringen";"LK Eichsfeld";"16061007"
"Bischofferode";"Thüringen";"LK Eichsfeld";"16061009"
"Bockelnhagen";"Thüringen";"LK Eichsfeld";"16061011"
"Bodenrode-Westhausen";"Thüringen";"LK Eichsfeld";"16061012"
"Bornhagen";"Thüringen";"LK Eichsfeld";"16061014"
"Brehme";"Thüringen";"LK Eichsfeld";"16061015"
"Breitenworbis";"Thüringen";"LK Eichsfeld";"16061017"
"Buhla";"Thüringen";"LK Eichsfeld";"16061019"
"Burgwalde";"Thüringen";"LK Eichsfeld";"16061021"
"Büttstedt";"Thüringen";"LK Eichsfeld";"16061018"
"Deuna";"Thüringen";"LK Eichsfeld";"16061022"
"Dieterode";"Thüringen";"LK Eichsfeld";"16061023"
"Dietzenrode/Vatterode";"Thüringen";"LK Eichsfeld";"16061024"
"Dingelstädt, St";"Thüringen";"LK Eichsfeld";"16061025"
"Ecklingerode";"Thüringen";"LK Eichsfeld";"16061026"
"Effelder";"Thüringen";"LK Eichsfeld";"16061027"
"Eichstruth";"Thüringen";"LK Eichsfeld";"16061028"
"Ferna";"Thüringen";"LK Eichsfeld";"16061031"
"Freienhagen";"Thüringen";"LK Eichsfeld";"16061032"
"Fretterode";"Thüringen";"LK Eichsfeld";"16061033"
"Geisleden";"Thüringen";"LK Eichsfeld";"16061034"
"Geismar";"Thüringen";"LK Eichsfeld";"16061035"
"Gerbershausen";"Thüringen";"LK Eichsfeld";"16061036"
"Gernrode";"Thüringen";"LK Eichsfeld";"16061037"
"Gerterode";"Thüringen";"LK Eichsfeld";"16061038"
"Glasehausen";"Thüringen";"LK Eichsfeld";"16061039"
"Großbartloff";"Thüringen";"LK Eichsfeld";"16061041"
"Großbodungen";"Thüringen";"LK Eichsfeld";"16061042"
"Hausen";"Thüringen";"LK Eichsfeld";"16061043"
"Haynrode";"Thüringen";"LK Eichsfeld";"16061044"
"Heilbad Heiligenstadt, St";"Thüringen";"LK Eichsfeld";"16061045"
"Helmsdorf";"Thüringen";"LK Eichsfeld";"16061046"
"Heuthen";"Thüringen";"LK Eichsfeld";"16061047"
"Hohengandern";"Thüringen";"LK Eichsfeld";"16061048"
"Hohes Kreuz";"Thüringen";"LK Eichsfeld";"16061049"
"Holungen";"Thüringen";"LK Eichsfeld";"16061051"
"Hundeshagen";"Thüringen";"LK Eichsfeld";"16061052"
"Jützenbach";"Thüringen";"LK Eichsfeld";"16061053"
"Kallmerode";"Thüringen";"LK Eichsfeld";"16061054"
"Kefferhausen";"Thüringen";"LK Eichsfeld";"16061055"
"Kella";"Thüringen";"LK Eichsfeld";"16061056"
"Kirchgandern";"Thüringen";"LK Eichsfeld";"16061057"
"Kirchworbis";"Thüringen";"LK Eichsfeld";"16061058"
"Kleinbartloff";"Thüringen";"LK Eichsfeld";"16061059"
"Kreuzebra";"Thüringen";"LK Eichsfeld";"16061061"
"Krombach";"Thüringen";"LK Eichsfeld";"16061062"
"Küllstedt";"Thüringen";"LK Eichsfeld";"16061063"
"Leinefelde-Worbis, St";"Thüringen";"LK Eichsfeld";"16061115"
"Lenterode";"Thüringen";"LK Eichsfeld";"16061065"
"Lindewerra";"Thüringen";"LK Eichsfeld";"16061066"
"Lutter";"Thüringen";"LK Eichsfeld";"16061067"
"Mackenrode";"Thüringen";"LK Eichsfeld";"16061068"
"Marth";"Thüringen";"LK Eichsfeld";"16061069"
"Neustadt";"Thüringen";"LK Eichsfeld";"16061073"
"Niederorschel";"Thüringen";"LK Eichsfeld";"16061074"
"Pfaffschwende";"Thüringen";"LK Eichsfeld";"16061075"
"Reinholterode";"Thüringen";"LK Eichsfeld";"16061076"
"Rohrberg";"Thüringen";"LK Eichsfeld";"16061078"
"Rustenfelde";"Thüringen";"LK Eichsfeld";"16061082"
"Röhrig";"Thüringen";"LK Eichsfeld";"16061077"
"Schachtebich";"Thüringen";"LK Eichsfeld";"16061083"
"Schimberg";"Thüringen";"LK Eichsfeld";"16061113"
"Schwobfeld";"Thüringen";"LK Eichsfeld";"16061085"
"Schönhagen";"Thüringen";"LK Eichsfeld";"16061084"
"Sickerode";"Thüringen";"LK Eichsfeld";"16061086"
"Silberhausen";"Thüringen";"LK Eichsfeld";"16061087"
"Silkerode";"Thüringen";"LK Eichsfeld";"16061088"
"Sonnenstein";"Thüringen";"LK Eichsfeld";"16061117"
"Steinbach";"Thüringen";"LK Eichsfeld";"16061089"
"Steinheuterode";"Thüringen";"LK Eichsfeld";"16061091"
"Steinrode";"Thüringen";"LK Eichsfeld";"16061092"
"Stöckey";"Thüringen";"LK Eichsfeld";"16061093"
"Tastungen";"Thüringen";"LK Eichsfeld";"16061094"
"Teistungen";"Thüringen";"LK Eichsfeld";"16061114"
"Thalwenden";"Thüringen";"LK Eichsfeld";"16061096"
"Uder";"Thüringen";"LK Eichsfeld";"16061097"
"Volkerode";"Thüringen";"LK Eichsfeld";"16061098"
"Vollenborn";"Thüringen";"LK Eichsfeld";"16061099"
"Wachstedt";"Thüringen";"LK Eichsfeld";"16061101"
"Wahlhausen";"Thüringen";"LK Eichsfeld";"16061102"
"Wehnde";"Thüringen";"LK Eichsfeld";"16061103"
"Weißenborn-Lüderode";"Thüringen";"LK Eichsfeld";"16061104"
"Wiesenfeld";"Thüringen";"LK Eichsfeld";"16061105"
"Wingerode";"Thüringen";"LK Eichsfeld";"16061107"
"Wüstheuterode";"Thüringen";"LK Eichsfeld";"16061111"
"Zwinge";"Thüringen";"LK Eichsfeld";"16061112"
"Apfelstädt";"Thüringen";"LK Gotha";"16067001"
"Aspach";"Thüringen";"LK Gotha";"16067002"
"Bad Tabarz";"Thüringen";"LK Gotha";"16067064"
"Ballstädt";"Thüringen";"LK Gotha";"16067003"
"Bienstädt";"Thüringen";"LK Gotha";"16067004"
"Brüheim";"Thüringen";"LK Gotha";"16067005"
"Bufleben";"Thüringen";"LK Gotha";"16067006"
"Crawinkel";"Thüringen";"LK Gotha";"16067008"
"Dachwig";"Thüringen";"LK Gotha";"16067009"
"Drei Gleichen";"Thüringen";"LK Gotha";"16067086"
"Döllstädt";"Thüringen";"LK Gotha";"16067011"
"Ebenheim";"Thüringen";"LK Gotha";"16067012"
"Emleben";"Thüringen";"LK Gotha";"16067013"
"Emsetal";"Thüringen";"LK Gotha";"16067084"
"Eschenbergen";"Thüringen";"LK Gotha";"16067016"
"Friedrichroda, St";"Thüringen";"LK Gotha";"16067019"
"Friedrichswerth";"Thüringen";"LK Gotha";"16067021"
"Friemar";"Thüringen";"LK Gotha";"16067022"
"Fröttstädt";"Thüringen";"LK Gotha";"16067023"
"Gamstädt";"Thüringen";"LK Gotha";"16067024"
"Georgenthal";"Thüringen";"LK Gotha";"16067092"
"Georgenthal/Thür. Wald";"Thüringen";"LK Gotha";"16067025"
"Gierstädt";"Thüringen";"LK Gotha";"16067026"
"Goldbach";"Thüringen";"LK Gotha";"16067027"
"Gotha, St";"Thüringen";"LK Gotha";"16067029"
"Grabsleben";"Thüringen";"LK Gotha";"16067031"
"Großfahner";"Thüringen";"LK Gotha";"16067033"
"Gräfenhain";"Thüringen";"LK Gotha";"16067032"
"Günthersleben-Wechmar";"Thüringen";"LK Gotha";"16067085"
"Haina";"Thüringen";"LK Gotha";"16067035"
"Herrenhof";"Thüringen";"LK Gotha";"16067036"
"Hochheim";"Thüringen";"LK Gotha";"16067037"
"Hohenkirchen";"Thüringen";"LK Gotha";"16067039"
"Hörsel";"Thüringen";"LK Gotha";"16067088"
"Hörselgau";"Thüringen";"LK Gotha";"16067038"
"Ingersleben";"Thüringen";"LK Gotha";"16067041"
"Laucha";"Thüringen";"LK Gotha";"16067042"
"Leinatal";"Thüringen";"LK Gotha";"16067083"
"Luisenthal";"Thüringen";"LK Gotha";"16067044"
"Mechterstädt";"Thüringen";"LK Gotha";"16067045"
"Metebach";"Thüringen";"LK Gotha";"16067046"
"Molschleben";"Thüringen";"LK Gotha";"16067047"
"Mühlberg";"Thüringen";"LK Gotha";"16067048"
"Nesse-Apfelstädt";"Thüringen";"LK Gotha";"16067087"
"Nessetal";"Thüringen";"LK Gotha";"16067091"
"Neudietendorf";"Thüringen";"LK Gotha";"16067051"
"Nottleben";"Thüringen";"LK Gotha";"16067052"
"Ohrdruf, St";"Thüringen";"LK Gotha";"16067053"
"Petriroda";"Thüringen";"LK Gotha";"16067054"
"Pferdingsleben";"Thüringen";"LK Gotha";"16067055"
"Remstädt";"Thüringen";"LK Gotha";"16067056"
"Schwabhausen";"Thüringen";"LK Gotha";"16067059"
"Seebergen";"Thüringen";"LK Gotha";"16067062"
"Sonneborn";"Thüringen";"LK Gotha";"16067063"
"Tambach-Dietharz/Thür. Wald, St";"Thüringen";"LK Gotha";"16067065"
"Teutleben";"Thüringen";"LK Gotha";"16067066"
"Tonna";"Thüringen";"LK Gotha";"16067067"
"Tröchtelborn";"Thüringen";"LK Gotha";"16067068"
"Trügleben";"Thüringen";"LK Gotha";"16067069"
"Tüttleben";"Thüringen";"LK Gotha";"16067071"
"Waltershausen, St";"Thüringen";"LK Gotha";"16067072"
"Wandersleben";"Thüringen";"LK Gotha";"16067073"
"Wangenheim";"Thüringen";"LK Gotha";"16067074"
"Warza";"Thüringen";"LK Gotha";"16067075"
"Weingarten";"Thüringen";"LK Gotha";"16067077"
"Westhausen";"Thüringen";"LK Gotha";"16067078"
"Wölfis";"Thüringen";"LK Gotha";"16067081"
"Zimmernsupra";"Thüringen";"LK Gotha";"16067082"
"Auma, St";"Thüringen";"LK Greiz";"16076002"
"Auma-Weidatal, St";"Thüringen";"LK Greiz";"16076092"
"Bad Köstritz, St";"Thüringen";"LK Greiz";"16076003"
"Berga/Elster, St";"Thüringen";"LK Greiz";"16076004"
"Bethenhausen";"Thüringen";"LK Greiz";"16076006"
"Bocka";"Thüringen";"LK Greiz";"16076007"
"Brahmenau";"Thüringen";"LK Greiz";"16076008"
"Braunichswalde";"Thüringen";"LK Greiz";"16076009"
"Braunsdorf";"Thüringen";"LK Greiz";"16076011"
"Caaschwitz";"Thüringen";"LK Greiz";"16076012"
"Crimla";"Thüringen";"LK Greiz";"16076014"
"Endschütz";"Thüringen";"LK Greiz";"16076017"
"Gauern";"Thüringen";"LK Greiz";"16076019"
"Greiz, St";"Thüringen";"LK Greiz";"16076022"
"Großenstein";"Thüringen";"LK Greiz";"16076023"
"Göhren-Döhlen";"Thüringen";"LK Greiz";"16076021"
"Hain";"Thüringen";"LK Greiz";"16076024"
"Harth-Pöllnitz";"Thüringen";"LK Greiz";"16076088"
"Hartmannsdorf";"Thüringen";"LK Greiz";"16076026"
"Hilbersdorf";"Thüringen";"LK Greiz";"16076027"
"Hirschfeld";"Thüringen";"LK Greiz";"16076028"
"Hohenleuben, St";"Thüringen";"LK Greiz";"16076029"
"Hohenölsen";"Thüringen";"LK Greiz";"16076031"
"Hundhaupten";"Thüringen";"LK Greiz";"16076033"
"Kauern";"Thüringen";"LK Greiz";"16076034"
"Korbußen";"Thüringen";"LK Greiz";"16076036"
"Kraftsdorf";"Thüringen";"LK Greiz";"16076089"
"Kühdorf";"Thüringen";"LK Greiz";"16076038"
"Langenwetzendorf";"Thüringen";"LK Greiz";"16076039"
